metric,avg_power_W,avg_power_W,avg_power_W,avg_power_W,duration_s,duration_s,duration_s,duration_s,nodes,nodes,nodes,nodes,total_energy,total_energy,total_energy,total_energy,cores,req_walltime,count
machine,Desktop,Faster,Midway,Theta,Desktop,Faster,Midway,Theta,Desktop,Faster,Midway,Theta,Desktop,Faster,Midway,Theta,,,
func_name,,,,,,,,,,,,,,,,,,,
1091,4.169728861124085,0.6392639710217024,8.683333333333334,0.8338117800334621,4134.023885694568,4900.105168252823,5994.333333333333,32854.123094758936,2.0,1.0,1.0,1.0,537423.1051402938,1104760.3015168293,2457676.6666666665,4490566.495914025,32.0,86340.0,3.0
1092,4.176129243083131,0.6578499786867825,8.2475,0.8341416903425262,78958.98666849156,104612.20566198824,83762.0,701435.9559924752,2.0,1.0,1.0,1.0,10264668.266903903,23647714.55319131,33498099.040000003,95881058.32712711,32.0,86399.0,2.0
1093,4.17595548486182,0.6573546045280501,7.658448275862069,0.8341327339038539,63360.65553417026,85838.96180239283,61940.34482758621,575561.3943105085,2.0,1.0,1.0,1.0,8236885.219442134,19402639.546729263,23603628.562187873,78674780.55385956,32.0,86399.0,29.0
1094,4.17612922980102,0.6578499857281285,8.403333333333334,0.8341417197736894,85143.12748993898,115159.26856149144,83763.33333333333,772157.9779952088,2.0,1.0,1.0,1.0,11068606.573692068,26031890.796854187,33916332.08888889,105548231.45793371,32.0,86399.0,3.0
1095,4.175837897046113,0.6570185833126814,8.051788079470198,0.834126649005253,49117.99540791573,64882.18148043409,52646.49006622517,435041.3251771162,2.0,1.0,1.0,1.0,6385339.403029045,14664968.770161344,20724670.84552432,59466691.77744414,32.0,86399.0,151.0
1096,4.175665190728249,0.6565237944667015,8.072672413793104,0.8341177705738622,40253.32341415962,53179.29739578807,43126.05172413793,356572.18347209855,2.0,1.0,1.0,1.0,5232932.04384075,12018987.137763944,17005702.652699165,48740482.41317567,32.0,86399.0,58.0
1097,4.176143941154659,0.6578935097943374,0.125,0.8341424158903932,27768.761257964987,16342.914325756097,86438.0,109556.29800806449,2.0,1.0,1.0,1.0,3609938.963535448,3694358.1492932746,12101320.0,14975530.543973647,32.0,86400.0,1.0
1098,4.176102737934644,0.6577752260157115,8.664375,0.8341403241237935,75693.98617088188,100562.50333326732,79529.125,674282.5558636808,2.0,1.0,1.0,1.0,9840218.202214643,22732033.930799663,32606941.25,92169361.7753777,32.0,86400.0,8.0
1099,4.173950956559869,0.6515935452992806,8.71,0.8340293769671034,15652.747405393653,21153.88508460115,15447.333333333334,141838.75442119807,2.0,1.0,1.0,1.0,2034857.1627011748,4777625.961675358,6333406.666666667,19387789.001682248,32.0,86400.0,3.0
11,4.172845142130967,0.6483909101704433,3.875,0.8339723773088314,10516.244640457222,14014.627489683446,10929.0,93968.81740054542,1.0,1.0,1.0,1.0,683555.9016297194,3018389.9485648754,2163942.0,11590448.282706914,16.0,10800.0,1.0
110,4.1542337087962276,0.5918609241131819,2.565,0.8330130760613887,1039.1331326926609,1105.1756920285657,1860.0,7409.038687475298,1.0,1.0,1.0,1.0,67543.65362502295,237026.7817681192,329294.39999999997,913743.4733456689,16.0,1800.0,1.0
1100,4.1761153831938325,0.6578106354960914,2.5673076923076925,0.8341410044250362,120849.9275869646,176879.30234804616,81480.38461538461,1186014.753755819,2.0,1.0,1.0,1.0,15710490.586305397,39983555.742427014,17775259.289940827,162119336.1278854,32.0,86400.0,13.0
1101,4.175683669707776,0.6565762039219775,3.8274999999999997,0.8341187562575304,25302.57412371833,27377.28982899795,43968.5,183559.74719051618,2.0,1.0,1.0,1.0,3289334.6360833826,6187553.279891627,11364977.88,25091112.287772782,32.0,86400.0,2.0
1102,4.175524586768042,0.6561205547956057,3.9599999999999995,0.8341105230851554,28156.826909204396,34534.08060214521,37591.0,231550.79445480095,2.0,1.0,1.0,1.0,3660387.4981965716,7804559.167408909,9875907.52,31651033.92709938,32.0,86400.0,3.0
1103,4.175343165924584,0.6556007554862361,2.725,0.8341011359675271,35296.83789293155,48625.38170544992,32259.0,326040.00082665426,2.0,1.0,1.0,1.0,4588588.926081101,10988326.03303802,7200208.8,44566810.81286368,32.0,86400.0,1.0
1104,4.175773797435056,0.6568341200262868,8.003095238095238,0.8341233687510395,48659.42076564164,65537.15324696641,48641.857142857145,439434.4595822652,2.0,1.0,1.0,1.0,6325724.699533413,14812621.643852085,19072425.860136054,60067152.21075482,32.0,86400.0,21.0
1105,4.176144360387344,0.6578934782983311,2.93,0.8341424695701624,55281.2834699533,63267.3385356195,86439.0,424202.2055915069,2.0,1.0,1.0,1.0,7186566.851093928,14301745.820982054,19860224.64,57985285.02688046,32.0,86400.0,1.0
1106,4.175677384579082,0.6565587587231955,8.021249999999998,0.8341183991108969,38383.53764318496,49789.7347553671,43684.75,333843.7097852117,2.0,1.0,1.0,1.0,4989859.893614044,11252971.991190767,17154127.63,45633693.86067037,32.0,86400.0,4.0
1107,4.1759669939263215,0.657387974868883,8.4903125,0.8341332930267193,61751.27133961654,82697.16336504184,63046.25,554494.0947944656,2.0,1.0,1.0,1.0,8027665.274150151,18692570.35389585,25703325.6625,75795053.95554408,32.0,86400.0,16.0
1108,4.1732965415805685,0.6496993267628445,10.035,0.833995656492725,11257.806407397944,14748.30527390495,12409.0,98887.92146083491,2.0,1.0,1.0,1.0,1463514.8329617328,3330025.4293856816,5087690.0,13516778.463985601,32.0,86400.0,1.0
1109,4.172601385745655,0.6476809076300616,7.709999999999999,0.8339598166408078,12091.558785151996,16939.375311228465,10266.0,113580.566878942,2.0,1.0,1.0,1.0,1571902.6420697595,3823653.8580422415,3929003.5199999996,15524954.475989906,32.0,86400.0,2.0
111,4.140504067229528,0.5469851858858567,3.7150000000000003,0.832305376064484,934.9299993163731,1178.6517957274941,1160.0,7901.951253310374,1.0,1.0,1.0,1.0,60770.449955564254,251938.89926942755,226710.4,974444.0220166167,16.0,1800.0,2.0
1110,4.1761020500970245,0.6577725215117363,3.4200000000000004,0.8341402886689216,46098.079060608754,50134.98678446385,79388.0,336147.14255843085,2.0,1.0,1.0,1.0,5992750.277879138,11332949.624356668,19484990.72,45948789.66635291,32.0,86400.0,1.0
1111,4.175985623816927,0.6574402698608354,10.470882352941176,0.8341343235386484,61190.26692675817,81088.93495769742,64861.41176470588,543709.7282778072,2.0,1.0,1.0,1.0,7954734.700478562,18329187.867330093,26593178.82352941,74320932.3953073,32.0,86400.0,17.0
1112,4.175854772038196,0.6570667893136714,7.924117647058824,0.8341275177759196,48882.4950031665,64065.194916154316,53803.82352941176,429562.74667297467,2.0,1.0,1.0,1.0,6354724.350411645,14480408.539581621,20960450.48027682,58717825.577589914,32.0,86400.0,34.0
1113,4.166713457751155,0.6303157693076841,1.8990000000000002,0.8336563498317835,7564.169045064116,11402.372291114561,4177.8,76454.85980339364,2.0,1.0,1.0,1.0,983341.9758583352,2567473.361681893,822057.3504,10449621.117592433,32.0,86400.0,5.0
1114,4.169171054343379,0.6376240496291762,2.895,0.8337830612570096,3015.864526454222,3152.808749774959,5549.0,21137.988462848894,2.0,1.0,1.0,1.0,392062.38843904884,710655.6075514765,1268723.3599999999,2889162.6262532026,32.0,86400.0,1.0
1115,4.175652150909405,0.6564865596689404,7.079076923076923,0.8341170984310601,39312.9044443882,51783.05479079099,42547.230769230766,347210.04007045645,2.0,1.0,1.0,1.0,5110677.577770466,11703362.375752302,15424667.20795266,47460747.00518064,32.0,86400.0,65.0
1116,4.176097835784877,0.6577611737752799,8.855,0.8341400714404761,96863.8325241851,136936.74737535388,78784.0,918185.7812197991,2.0,1.0,1.0,1.0,12592298.228144063,30954326.83391816,32301440.0,125509093.6347319,32.0,86400.0,1.0
1117,4.175206019941986,0.6552067361093682,9.299264705882353,0.8340941024276518,29073.39764889704,39133.646306671566,29130.117647058825,262395.36370341195,2.0,1.0,1.0,1.0,3779541.694356615,8842897.610264556,11943348.235294119,35867087.6191953,32.0,86400.0,34.0
1118,4.175231720768058,0.6552810819013034,8.057500000000001,0.8340954271872562,20660.2334095344,24589.509780070297,29673.0,164871.28313424077,2.0,1.0,1.0,1.0,2685830.3432394722,5556466.8032218395,11686414.32,22536429.411542982,32.0,86400.0,2.0
1119,4.16905450829697,0.6372738654606398,6.192500000000001,0.833777020240838,4248.434782272681,5286.0963139797395,5462.5,35442.51182958357,2.0,1.0,1.0,1.0,552296.5216954486,1191447.857364474,1825349.0000000002,4844313.16215406,32.0,86400.0,2.0
112,4.15428031831532,0.5919957758275087,3.3925,0.8330154486916326,1293.5824411045355,1537.9031023415127,1863.5,10310.637540794192,1.0,1.0,1.0,1.0,84082.8586717948,329837.0502235013,354586.78,1271592.8552048246,16.0,1800.0,4.0
1120,4.176123783905514,0.6578350862599548,3.8600000000000003,0.8341414089469803,76140.2473849961,100120.20530901328,82882.6,671315.6906442633,2.0,1.0,1.0,1.0,9898232.160049492,22632244.77301394,21509692.352,91763836.88422003,32.0,86400.0,5.0
1121,4.175885033855895,0.6571526345648171,11.100999999999999,0.8341291024779034,51480.19993751557,67708.3815315272,55998.0,453990.96914714656,2.0,1.0,1.0,1.0,6692425.991877024,15304049.935741086,22959180.0,62056993.15427517,32.0,86400.0,5.0
1122,4.172021225621893,0.6459933665116144,3.25,0.8339299409002352,6372.330177774274,7648.068207842271,8975.0,51279.27909623599,2.0,1.0,1.0,1.0,828402.9231106555,1725953.2251322889,2154000.0,7009147.138542143,32.0,86400.0,2.0
1123,4.176141520039642,0.657886085855464,1.106140350877193,0.8341423231632769,136070.2859577987,201228.9886682068,85966.35087719298,1349287.0970265663,2.0,1.0,1.0,1.0,17689137.17451383,45488286.731880955,14734330.904032009,184437499.83221743,32.0,86400.0,57.0
1124,4.175703882091547,0.6566340161392769,7.529999999999999,0.8341197649360276,30010.486073893175,35059.80794660512,44936.0,235073.60513205285,2.0,1.0,1.0,1.0,3901363.189606113,7923947.4289596835,16939074.56,32132641.852699015,32.0,86400.0,1.0
1125,4.176144135867527,0.6578932575216254,8.028325358851674,0.8341424579971964,80204.98769766965,105783.29490599144,86420.58851674641,709287.6850407022,2.0,1.0,1.0,1.0,10426648.400697054,23912587.182994593,33955203.31238571,96954348.49134101,32.0,86400.0,209.0
1126,4.17521792917644,0.6552419134603337,5.1815,0.8340946866716116,28834.187391634867,38634.384294126605,29384.45,259047.5414693747,2.0,1.0,1.0,1.0,3748444.3609125325,8730124.552783806,8868462.0856,35409475.255549595,32.0,86400.0,20.0
1127,4.176144121890476,0.6578932824673336,6.051617647058824,0.8341424572767436,79727.215199282,104967.96236196972,86421.85294117648,703820.573356801,2.0,1.0,1.0,1.0,10364537.97590666,23728279.238194954,28489116.33121107,96207034.9905847,32.0,86400.0,170.0
1128,4.171548457933689,0.6446095587433744,8.491666666666667,0.8339055718961462,6659.3198293536,8437.79890685855,8138.333333333333,56574.99248396417,2.0,1.0,1.0,1.0,865711.577815968,1903799.5224696961,3318269.777777778,7732951.620031589,32.0,86400.0,3.0
1129,4.175843053080525,0.6570321898627551,3.99375,0.8341269385616458,42423.19405392409,53348.02160031077,52968.75,357700.3415274972,2.0,1.0,1.0,1.0,5515015.227010132,12057988.186684435,13973156.25,48894797.27364986,32.0,86400.0,4.0
113,4.15479273813129,0.5936263026624132,2.915,0.8330418914573897,1032.8131609514842,1077.5300071661586,1907.0,7223.648689717182,1.0,1.0,1.0,1.0,67132.85546184647,231128.0539356521,348294.48,890882.9873521811,16.0,1800.0,1.0
1130,4.176104012577462,0.6577790639720245,8.573125000000001,0.8341403898257794,82977.65032302572,112910.32190120744,79738.25,757079.2541265078,2.0,1.0,1.0,1.0,10787094.541993344,25523257.457042124,32692682.5,103487050.24723092,32.0,86400.0,8.0
1131,4.171361502004952,0.6440634770173496,7.683333333333333,0.8338959014779335,5972.381732356861,7369.583456267867,7850.166666666667,49412.299960272016,2.0,1.0,1.0,1.0,776409.6252063919,1662651.9539753422,2997716.977777778,6753903.8570529325,32.0,86400.0,6.0
1132,4.174321405018348,0.6526618099245635,6.949642857142857,0.8340485045891591,11859.485269913937,13792.859379124824,17931.071428571428,92479.50152553296,2.0,1.0,1.0,1.0,1541733.0850888118,3115602.494845856,6426291.073469387,12640981.646289317,32.0,86400.0,14.0
1133,4.175142756077745,0.6550261005066612,6.94896551724138,0.8340908147802047,23500.089778818467,30072.637127899015,27890.896551724138,201638.29325701072,2.0,1.0,1.0,1.0,3055011.6712464006,6795238.202574163,9995174.039286563,27562121.004307337,32.0,86400.0,29.0
1134,4.164839170334112,0.6246486899219138,10.58,0.833559738919343,2861.5987614750593,3620.3375444303915,3513.0,24273.60699743578,2.0,1.0,1.0,1.0,372007.8389917577,814535.2479427443,1440330.0,3317568.8180831615,32.0,86400.0,1.0
1135,4.164485909522035,0.6236012670838378,5.424285714285714,0.8335415299461224,2816.341702787043,3578.931631911896,3413.285714285714,23995.99721581427,2.0,1.0,1.0,1.0,366124.42136231554,805099.4261568727,1056675.2391836734,3279612.821158857,32.0,86400.0,21.0
1136,4.13114027841834,0.514841169030773,5.3575,0.8318226869804382,872.5304296736491,1156.7361895248353,924.5,7755.075465967951,2.0,1.0,1.0,1.0,113428.95585757439,256188.0520389966,284228.27999999997,1059485.4280352755,32.0,86400.0,2.0
1137,4.1759303094230455,0.6572817469207961,11.589,0.8341314667721323,63567.62634334481,87011.15527828976,59657.6,583422.1347364194,2.0,1.0,1.0,1.0,8263791.424634825,19667393.844622552,24459616.0,79749259.17284672,32.0,86400.0,15.0
1138,4.17512320379514,0.6549695001247363,4.183666666666666,0.834089833635449,23367.6610674071,29978.482243760776,27523.866666666665,201007.06872708313,2.0,1.0,1.0,1.0,3037795.9387629232,6773908.588921176,7428067.739022222,27475832.04043105,32.0,86400.0,15.0
1139,4.155861454977401,0.5969120605702434,9.4775,0.8330970134233074,1680.0846497990026,2147.590358457082,2001.5,14398.774953194741,2.0,1.0,1.0,1.0,218411.00447387033,481277.54623977875,820615.0,1967723.689986169,32.0,86400.0,2.0
114,4.1511216960988575,0.5818069062151254,8.576666666666666,0.83285266609252,1570.469616807212,2092.8735746987945,1633.0,14031.998193169586,1.0,1.0,1.0,1.0,102080.52509246879,448521.45560677117,446179.1466666667,1730505.1949412418,16.0,1800.0,3.0
1140,4.176144007378323,0.6578933907879242,7.975,0.8341424193083722,80238.11667154446,105835.70385390152,86432.0,709639.1030308038,2.0,1.0,1.0,1.0,10430955.16730078,23924434.812445648,33812198.4,97002383.83700243,32.0,86400.0,1.0
1141,4.175992017501638,0.6574581677140122,8.361052631578946,0.8341346169937336,61462.76926252935,81321.10724075338,65509.57894736842,545266.3199267181,2.0,1.0,1.0,1.0,7990160.004128816,18381714.221569818,26436631.935290854,74533711.60575196,32.0,86400.0,19.0
1142,4.175884502158712,0.657150305770553,7.289032258064516,0.8341290750713544,43283.84854396124,53750.943163189535,55936.45161290323,360401.11690880306,2.0,1.0,1.0,1.0,5626900.310714961,12149261.707978515,20654480.626014568,49263996.46962667,32.0,86400.0,31.0
1143,4.171324375742197,0.6439597540169648,0.585,0.833894021487823,5455.249653890521,6506.384091798162,7797.75,43624.24070623901,2.0,1.0,1.0,1.0,709182.4550057676,1467883.922796039,1206467.88,5962762.270226401,32.0,86400.0,4.0
1144,4.175853898960042,0.6570642460389117,3.498,0.8341274728302018,48167.52508353403,62868.086765024076,53741.6,421535.7066442142,2.0,1.0,1.0,1.0,6261778.260859423,14209825.691795358,13324477.3376,57620592.16897018,32.0,86400.0,5.0
1145,4.1761436933384255,0.6578932869657129,4.772205882352941,0.8341424031286911,70966.04042195821,90025.13584229721,86421.71323529411,603623.3030856868,2.0,1.0,1.0,1.0,9225585.254854567,20350414.688593287,24950863.66446367,82510812.70327748,32.0,86400.0,136.0
1146,4.174198109997352,0.652306227494338,4.03125,0.8340421691518559,12000.75430657531,14360.932449337226,17019.5,96288.94153041753,2.0,1.0,1.0,1.0,1560098.0598547903,3243758.3735326333,4510167.5,13161672.77344563,32.0,86400.0,8.0
1147,4.176144418062393,0.6578934508997643,6.04,0.8341425046103307,78605.15278844138,103049.83704981794,86434.0,690958.8179731542,2.0,1.0,1.0,1.0,10218669.86249738,23294682.608376298,28460987.519999996,94448929.78526202,32.0,86400.0,1.0
1148,4.064784449470493,0.2689042393301825,3.921,0.8284023773595738,311.5575101345124,392.57719071873294,387.73333333333335,2631.2766297781914,2.0,1.0,1.0,1.0,40502.47631748662,83856.42556449548,101381.41013333332,359192.6153747671,32.0,900.0,15.0
1149,4.126429522084936,0.4982428088450855,6.1025,0.8315799214594755,737.8207021787089,957.5710040926647,839.25,6419.625737708472,2.0,1.0,1.0,1.0,95916.69128323215,211569.3475749239,278026.74,876988.6508843427,32.0,900.0,4.0
115,4.154821305705558,0.593699514119767,3.88,0.833043395354544,1358.3724730726933,1632.0794458130372,1909.0,10942.110535943053,1.0,1.0,1.0,1.0,88294.21074972507,350079.72277541755,378134.72,1349476.2055650435,16.0,1800.0,1.0
1150,4.080237503737143,0.32666408512765216,4.200833333333333,0.8291989369329418,392.5774322186755,509.61419450662856,446.6666666666667,3416.0345789842495,2.0,1.0,1.0,1.0,51035.066188427816,109798.0348215892,120790.57777777775,466406.11541370454,32.0,900.0,6.0
1151,4.050006662079088,0.21414045496052359,7.81,0.8276406209716383,402.1942957695371,563.2184531827221,343.0,3775.505004489952,2.0,1.0,1.0,1.0,52285.25845003982,119319.23428827277,132370.56,515297.91229861765,32.0,900.0,1.0
1152,4.132200363898229,0.5183502876596506,8.23,0.8318773582758686,911.785399405822,1216.3319925918129,945.0,8154.681066262644,2.0,1.0,1.0,1.0,118532.10192275686,269523.6117053089,377395.2,1114093.1426644048,32.0,900.0,1.0
1153,4.086714005338721,0.351633800497994,2.6149999999999998,0.8295327452970523,537.0318275957983,744.7482778025394,478.0,4992.686827235942,2.0,1.0,1.0,1.0,69814.13758745378,161053.51430433794,105007.04000000001,681726.6617225283,32.0,900.0,1.0
1154,4.069887456189855,0.28622188658469766,7.995,0.8286654139306273,414.295500839886,562.1110312541321,403.6,3768.0596149118373,2.0,1.0,1.0,1.0,53858.41510918518,120381.19276183716,158146.624,514405.2994165005,32.0,900.0,5.0
1155,4.130494731938267,0.512447060245978,7.83,0.8317894128743993,463.9470015411111,464.70945620892576,911.0,3114.780407715607,2.0,1.0,1.0,1.0,60313.11020034444,102885.88635331845,352156.16,425532.76857884304,32.0,900.0,1.0
1156,4.130006337084895,0.5109772168553691,4.4799999999999995,0.8317642662653116,377.7933240267876,320.63843287125854,903.0,2148.7326274066154,2.0,1.0,1.0,1.0,49113.13212348239,70973.72462806152,252262.08000000002,293552.23756625404,32.0,900.0,1.0
1157,4.166703030076202,0.6302674518802678,8.059893617021277,0.8336558123330078,3603.254183281846,4649.151277822072,4171.021276595745,31171.975903117363,3.0,1.0,1.0,1.0,702634.56573996,1093726.0309589077,1710118.7234042555,4676278.896232746,48.0,10740.0,47.0
1158,4.168569210524141,0.6358408384814127,3.373125,0.833752005368406,4017.649543376679,5009.821421728305,5135.5,33590.09114907782,3.0,1.0,1.0,1.0,783441.6609584524,1179914.9460191282,1529916.805,5039188.707489017,48.0,10800.0,8.0
1159,4.103899309781307,0.4167898949882447,0.6150000000000001,0.8304185914372909,758.3806413283039,1083.1603267541695,587.0,7261.831407910198,3.0,1.0,1.0,1.0,147884.22505901926,243717.48036908332,97160.24,1088258.7257026914,48.0,10800.0,1.0
116,4.139012809067369,0.5419284728097332,4.289999999999999,0.8322284874960708,1156.1193969624724,1572.2359924934608,1114.5,10541.096078396637,1.0,1.0,1.0,1.0,75147.7608025607,335941.0096660951,228071.28,1299882.1757576268,16.0,1800.0,2.0
1160,4.172114470404357,0.6462644590077548,3.932112171837709,0.8339347701977647,9520.750860005046,12951.62966567254,9159.80429594272,86841.5927053075,3.0,1.0,1.0,1.0,1856546.417700984,3056852.622542294,2974567.5265071397,13028745.933086632,48.0,10800.0,419.0
